t,x,y,phi_rad,vx_body,vy_body,omega_rad_s,throttle,steering_angle_rad
6866.653764,263.903900,60.456745,2.283223,-0.011427,-0.000187,-0.003613,0.450000,0.360000
6866.737779,263.903595,60.456638,2.283754,0.001920,0.004135,0.026533,0.450000,0.360000
6866.848040,263.903473,60.456509,2.283856,0.001041,0.004293,-0.002482,0.450000,0.330000
6866.936160,263.903534,60.456501,2.283961,0.007354,0.001174,0.003114,0.450000,0.300000
6867.050582,263.903503,60.456501,2.283652,0.012541,0.008298,-0.004070,0.450000,0.270000
6867.137282,263.904053,60.457088,2.283547,0.002073,-0.007398,0.003983,0.450000,0.270000
6867.253320,263.904663,60.456879,2.283290,-0.055281,-0.016354,-0.003179,0.450000,0.240000
6867.339841,263.904358,60.457405,2.283485,0.004160,-0.001049,0.023578,0.450000,0.240000
6867.453635,263.904358,60.457279,2.283285,0.032741,0.001722,0.000368,0.450000,0.210000
6867.539064,263.904602,60.457539,2.282876,0.020898,0.008218,-0.003767,0.450000,0.210000
6867.649554,263.904480,60.457382,2.282954,0.018190,0.007420,0.013893,0.450000,0.210000
6867.737285,263.904633,60.457588,2.282743,0.002137,0.004658,-0.006015,0.450000,0.210000
6867.848822,263.904846,60.457790,2.282714,0.005959,-0.001522,0.006138,0.450000,0.210000
6867.937801,263.904907,60.457920,2.282976,0.006002,-0.008913,0.005076,0.450000,0.210000
6868.059546,263.904907,60.457809,2.283122,-0.005199,0.002626,0.015476,0.450000,0.210000
6868.151222,263.905121,60.458115,2.283309,-0.000059,0.004265,-0.002443,0.450000,0.210000
6868.240090,263.905243,60.458286,2.283628,0.002090,-0.012601,0.007077,0.450000,0.210000
6868.331161,263.905121,60.458191,2.283868,0.002333,-0.010093,0.005679,0.450000,0.210000
6868.450306,263.905853,60.458042,2.283778,-0.031519,-0.014471,0.005526,0.450000,0.210000
6868.542322,263.906036,60.459030,2.283850,0.015820,0.006005,-0.002796,0.450000,0.210000
6868.631498,263.906097,60.459202,2.284139,0.001602,-0.005502,0.013580,0.450000,0.210000
6868.751244,263.906586,60.459698,2.284219,-0.000326,0.002977,-0.001818,0.450000,0.210000
6868.840044,263.906769,60.459866,2.284082,0.001052,-0.008719,0.004835,0.450000,0.210000
6868.952124,263.907074,60.460049,2.284194,-0.007414,-0.015481,-0.006165,0.450000,0.210000
6869.037176,263.907440,60.460453,2.284061,0.017626,0.001841,-0.000376,0.450000,0.210000
6886.226257,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.347100,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.433393,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.542672,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.640263,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.749002,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.836425,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6886.950742,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.039271,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.129619,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.243358,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.336318,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.429390,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.545928,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.633752,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.741258,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.849281,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.000000,0.000000
6887.934786,299.399994,55.840000,3.141588,-0.000000,-0.000000,-0.000000,0.050000,0.000000
6888.042725,299.399994,55.840000,3.141588,0.000000,0.000000,0.000000,0.050000,0.000000
6888.150502,299.399994,55.840000,3.141588,0.000000,-0.000000,-0.000000,0.050000,0.000000
6888.231923,299.399994,55.840000,3.141588,-0.000000,0.000000,-0.000000,0.050000,0.000000
6888.341964,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.050000,0.000000
6888.432301,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.050000,0.000000
6888.544292,299.399994,55.840000,3.141588,0.000000,-0.000000,-0.000000,0.050000,0.000000
6888.634072,299.399994,55.840000,3.141588,-0.000000,-0.000000,-0.000000,0.100000,0.000000
6888.744837,299.399994,55.840000,3.141588,-0.000000,0.000000,-0.000000,0.100000,0.000000
6888.832343,299.399994,55.840000,3.141588,0.000000,-0.000000,0.000000,0.100000,0.000000
6888.941683,299.399994,55.840000,3.141588,-0.000000,0.000000,-0.000000,0.100000,0.000000
6889.029557,299.399994,55.840000,3.141588,-0.000000,0.000000,-0.000000,0.150000,0.000000
6889.139793,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.150000,0.000000
6889.229117,299.399994,55.840000,3.141588,-0.000000,-0.000000,-0.000000,0.150000,0.000000
6889.341654,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.200000,0.000000
6889.454655,299.399994,55.840000,3.141588,-0.000000,0.000000,-0.000000,0.200000,0.000000
6889.535743,299.399994,55.840000,3.141588,-0.000000,-0.000000,-0.000000,0.200000,0.000000
6889.645010,299.399994,55.840000,3.141588,-0.000000,-0.000000,-0.000000,0.200000,0.000000
6889.730558,299.399994,55.840000,3.141588,0.000000,0.000000,0.000000,0.200000,0.000000
6889.839244,299.399994,55.840000,3.141588,0.000000,0.000000,0.000000,0.200000,0.000000
6889.949427,299.399994,55.840000,3.141588,0.000000,0.000000,-0.000000,0.200000,0.000000
6890.032305,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.200000,0.000000
6890.143987,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.200000,0.000000
6890.227463,299.399994,55.840000,3.141588,-0.000000,-0.000000,0.000000,0.200000,0.000000
6890.339035,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.250000,0.000000
6890.449078,299.399994,55.840000,3.141588,-0.000000,-0.000000,-0.000000,0.250000,0.000000
6890.533310,299.399994,55.840000,3.141588,-0.000000,0.000000,0.000000,0.250000,0.000000
6890.642043,299.394440,55.840000,3.141584,0.274129,0.000021,-0.000064,0.250000,0.000000
6890.751462,299.328735,55.839993,3.141581,0.745778,-0.000015,-0.000039,0.250000,0.000000
6890.835929,299.264984,55.839985,3.141559,0.757584,-0.000072,-0.006099,0.250000,0.000000
6890.945131,299.180878,55.839993,3.141573,0.776273,-0.000018,-0.000285,0.250000,0.000000
6891.029593,299.115326,55.839993,3.141573,0.780047,0.000095,-0.001157,0.250000,0.000000
6891.137933,299.031464,55.840004,-3.141586,0.776232,-0.000021,-0.000543,0.250000,0.000000
6891.255005,298.937469,55.840004,-3.141591,0.801244,0.000015,0.000713,0.250000,0.000000
6891.342451,298.867706,55.840008,-3.141572,0.797655,-0.000254,0.002326,0.250000,0.000000
6891.454738,298.779510,55.840004,-3.141565,0.787310,-0.000230,0.001301,0.250000,0.000000
6891.538681,298.714142,55.839993,3.141588,0.773575,-0.000000,-0.004647,0.250000,0.000000
6891.651012,298.627411,55.839993,3.141591,0.766256,0.000070,-0.003566,0.250000,0.000000
6891.734411,298.563263,55.839985,3.141582,0.771998,0.000292,-0.001807,0.250000,0.000000
6891.843240,298.479828,55.839958,3.141542,0.769217,0.000355,-0.001361,0.250000,0.000000
6891.930061,298.412292,55.839993,-3.141579,0.790351,0.000052,-0.000448,0.250000,0.000000
6892.040639,298.326141,55.839993,-3.141592,0.786439,0.000205,-0.001264,0.300000,0.000000
6892.149474,298.240662,55.840000,-3.141581,0.801167,0.000043,-0.000784,0.300000,0.000000
6892.235415,298.169556,55.840000,-3.141573,0.861666,-0.000009,0.000082,0.300000,0.000000
6892.342404,298.077240,55.840004,-3.141572,0.879092,-0.000002,0.000006,0.300000,0.000000
6892.454555,297.978577,55.840004,-3.141571,0.889041,-0.000003,0.000021,0.300000,0.000000
6892.535647,297.905731,55.840004,-3.141571,0.906725,0.000000,-0.000042,0.300000,0.000000
6892.652389,297.798767,55.839985,3.141575,0.920281,0.000142,-0.000380,0.300000,0.000000
6892.738899,297.718597,55.839981,3.141567,0.943731,0.000009,0.000021,0.300000,0.000000
6892.844122,297.617462,55.839981,3.141567,0.978911,-0.000000,-0.000001,0.300000,0.000000
6892.930247,297.533356,55.839981,3.141567,0.976619,-0.000001,0.000012,0.300000,0.000000
6893.037814,297.426483,55.839981,3.141567,0.997947,-0.000000,0.000006,0.300000,0.000000
6893.145791,297.317291,55.839981,3.141567,1.013281,0.000000,0.000009,0.300000,0.000000
6893.255741,297.204712,55.839981,3.141567,1.026154,0.000000,0.000009,0.300000,0.000000
6893.336680,297.120789,55.839981,3.141568,1.044117,-0.000001,-0.000007,0.300000,0.000000
6893.451681,297.001251,55.839981,3.141568,1.044533,-0.000000,-0.000000,0.350000,0.000000
6893.533784,296.913635,55.839981,3.141568,1.082876,-0.000000,0.000002,0.350000,0.000000
6893.642300,296.794708,55.839981,3.141568,1.115837,-0.000000,-0.000004,0.350000,0.000000
6893.755230,296.667114,55.839981,3.141568,1.139980,0.000000,-0.000002,0.350000,0.000000
6893.836332,296.576508,55.839981,3.141568,1.107174,-0.000001,-0.000000,0.350000,0.000000
6893.944904,296.455414,55.839981,3.141568,1.109180,-0.000001,-0.000000,0.350000,0.000000
6894.028982,296.357697,55.839981,3.141568,1.185480,-0.000001,-0.000002,0.350000,0.000000
6894.139645,296.228363,55.839981,3.141567,1.178437,0.000000,-0.000006,0.350000,0.000000
6894.252984,296.096161,55.839981,3.141566,1.182405,0.000002,-0.000045,0.350000,0.000000
6894.334033,296.000000,55.839973,3.141559,1.191010,0.000021,-0.000086,0.350000,0.000000
6894.446850,295.863922,55.839973,3.141556,1.201030,-0.000016,0.000068,0.350000,0.000000
6894.535240,295.756958,55.839981,3.141566,1.218960,-0.000023,0.000310,0.350000,0.000000
6894.648130,295.615906,55.839985,3.141577,1.261453,-0.000005,0.000002,0.350000,0.000000
6894.732980,295.508087,55.839985,3.141576,1.278970,-0.000000,-0.000003,0.350000,0.000000
6894.845039,295.364868,55.839985,3.141576,1.294886,0.000000,-0.000005,0.350000,0.000000
6894.933373,295.249207,55.839985,3.141575,1.334187,0.000001,-0.000004,0.400000,0.000000
6895.043044,295.102203,55.839985,3.141575,1.362453,0.000001,-0.000002,0.400000,0.000000
6895.128618,294.982605,55.839985,3.141575,1.428013,0.000001,-0.000004,0.400000,0.000000
6895.238314,294.825195,55.839985,3.141575,1.467530,0.000001,-0.000007,0.400000,0.000000
6895.350801,294.659332,55.839985,3.141575,1.508741,0.000000,-0.000007,0.400000,0.000000
6895.440717,294.519684,55.839985,3.141575,1.569971,0.000000,-0.000000,0.400000,0.000000
6895.553025,294.341309,55.839985,3.141575,1.594439,-0.000000,0.000000,0.400000,0.000000
6895.635430,294.207886,55.839985,3.141574,1.642139,0.000001,-0.000003,0.400000,0.000000
6895.745833,294.025146,55.839985,3.141573,1.682206,0.000001,-0.000005,0.400000,0.000000
6895.829574,293.884003,55.839985,3.141573,1.693913,0.000001,0.000000,0.400000,0.000000
6895.937036,293.698517,55.839985,3.141573,1.742428,0.000001,-0.000000,0.400000,0.000000
6896.045865,293.506042,55.839985,3.141573,1.778068,0.000000,0.000000,0.400000,0.000000
6896.133508,293.347168,55.843174,3.139277,1.810310,-0.061639,-0.034685,0.400000,-0.030000
6896.244768,293.143799,55.849457,3.135211,1.833491,-0.066982,-0.036452,0.400000,-0.030000
6896.330862,292.985046,55.855003,3.131994,1.860625,-0.069619,-0.038021,0.400000,-0.030000
6896.439812,292.780701,55.862900,3.127878,1.900095,-0.070983,-0.038635,0.400000,-0.030000
6896.552395,292.566467,55.872086,3.123569,1.922751,-0.071653,-0.039072,0.400000,-0.030000
6896.636257,292.405212,55.879593,3.120331,1.931086,-0.070315,-0.038440,0.400000,-0.030000
6896.749119,292.185486,55.890678,3.115911,1.953584,-0.071015,-0.038865,0.400000,-0.030000
6896.836662,292.011993,55.900120,3.112421,1.995544,-0.072470,-0.039673,0.400000,-0.030000
6896.950183,291.784973,55.913383,3.107853,2.006447,-0.072885,-0.039945,0.400000,-0.030000
6897.036572,291.609375,55.924355,3.104317,2.046601,-0.074291,-0.040721,0.400000,-0.030000
6897.146949,291.382507,55.939445,3.099747,2.059919,-0.074754,-0.041017,0.400000,-0.030000
6897.237574,291.193329,55.956600,3.093233,2.111818,-0.150217,-0.083455,0.400000,-0.060000
6897.348710,290.960571,55.981224,3.083975,2.112263,-0.154587,-0.084665,0.400000,-0.060000
6897.433117,290.783783,56.001469,3.076928,2.105181,-0.151054,-0.082792,0.400000,-0.060000
6897.544636,290.548889,56.030331,3.067550,2.118831,-0.151719,-0.083266,0.400000,-0.060000
6897.631087,290.366608,56.054260,3.060261,2.134025,-0.155781,-0.085473,0.400000,-0.060000
6897.742149,290.130829,56.087231,3.050826,2.157152,-0.157370,-0.086384,0.400000,-0.060000
6897.830616,289.940948,56.115425,3.043220,2.187464,-0.159545,-0.087611,0.400000,-0.060000
6897.943457,289.697205,56.153767,3.033444,2.191049,-0.159596,-0.087733,0.400000,-0.060000
6898.032240,289.504211,56.185860,3.025695,2.217219,-0.161509,-0.088800,0.400000,-0.060000
6898.147870,289.250153,56.230434,3.015486,2.226080,-0.158692,-0.087416,0.400000,-0.060000
6898.235279,289.056458,56.266224,3.007683,2.244544,-0.160205,-0.088261,0.400000,-0.060000
6898.350141,288.801239,56.315800,2.997377,2.278178,-0.165646,-0.091147,0.400000,-0.060000
6898.438751,288.602478,56.356262,2.989349,2.286325,-0.166034,-0.091465,0.400000,-0.060000
6898.554861,288.341919,56.411835,2.978807,2.290711,-0.163209,-0.090027,0.400000,-0.060000
6898.642104,288.144531,56.455856,2.970802,2.305941,-0.164122,-0.090573,0.400000,-0.060000
6898.734585,287.933594,56.504734,2.962227,2.349114,-0.170337,-0.093857,0.450000,-0.060000
6898.849640,287.667358,56.569149,2.951398,2.414218,-0.174718,-0.096239,0.450000,-0.060000
6898.936969,287.461731,56.620960,2.943019,2.447449,-0.176776,-0.097552,0.450000,-0.060000
6899.054125,287.183868,56.693821,2.931674,2.464630,-0.177383,-0.098192,0.450000,-0.060000
6899.141307,286.973450,56.751221,2.923077,2.533675,-0.182176,-0.100743,0.450000,-0.060000
6899.229086,286.756775,56.812359,2.914205,2.591903,-0.185997,-0.102987,0.450000,-0.060000
6899.348098,286.456543,56.897476,2.903986,2.649324,-0.107409,-0.057831,0.450000,-0.030000
6899.436115,286.227753,56.960155,2.899148,2.706394,-0.097129,-0.053805,0.450000,-0.030000
6899.553002,285.917725,57.046600,2.892734,2.784012,-0.099827,-0.055771,0.450000,-0.030000
6899.639283,285.685516,57.112694,2.887931,2.815244,-0.099503,-0.055728,0.450000,-0.030000
6899.729585,285.436707,57.183697,2.883604,2.916484,-0.036465,-0.018457,0.450000,0.000000
6899.846840,285.104401,57.272232,2.883179,2.958281,-0.001005,-0.000269,0.450000,0.000000
6899.936992,284.843231,57.341309,2.883173,3.045921,0.000456,-0.000010,0.450000,0.000000
6900.026648,284.575256,57.406616,2.886966,3.086746,0.100681,0.057873,0.450000,0.030000
6900.147061,284.206970,57.491146,2.894371,3.174630,0.112344,0.062609,0.450000,0.030000
6900.245675,283.896820,57.559956,2.900638,3.253008,0.115032,0.064091,0.450000,0.030000
6900.343847,283.580200,57.624447,2.909577,3.312945,0.214093,0.121932,0.450000,0.060000
6900.436001,283.276062,57.678669,2.921427,3.372076,0.233953,0.131366,0.450000,0.060000
6900.551355,282.887939,57.742195,2.936685,3.433625,0.236431,0.133093,0.450000,0.060000
6900.639677,282.585632,57.787548,2.948555,3.479896,0.240198,0.135542,0.450000,0.060000
6900.730720,282.267059,57.825497,2.965075,3.545518,0.352681,0.201463,0.450000,0.090000
6900.847049,281.851257,57.863514,2.988944,3.608355,0.364502,0.206966,0.450000,0.090000
6900.936110,281.525391,57.886169,3.007623,3.694036,0.376358,0.211445,0.450000,0.090000
6901.030365,281.173004,57.903843,3.027768,3.766183,0.382303,0.215440,0.450000,0.090000
6901.152967,280.704559,57.916439,3.054486,3.851158,0.388933,0.220077,0.450000,0.090000
6901.238807,280.370483,57.917889,3.073516,3.905914,0.392696,0.223161,0.450000,0.090000
6901.351759,279.924255,57.910088,3.098909,3.972849,0.397371,0.226811,0.450000,0.090000
6901.436865,279.582794,57.896542,3.118318,4.030296,0.402825,0.229524,0.450000,0.090000
6901.550009,279.122467,57.867886,-3.138682,4.096718,0.407078,0.233298,0.450000,0.090000
6901.638010,278.759583,57.836834,-3.118042,4.153015,0.412357,0.235940,0.450000,0.090000
6901.729369,278.378693,57.796196,-3.096351,4.207360,0.416554,0.238748,0.450000,0.090000
6901.843080,277.899261,57.733250,-3.068994,4.271611,0.420907,0.242182,0.450000,0.090000
6901.935190,277.505096,57.679096,-3.051682,4.340788,0.298599,0.169946,0.450000,0.060000
6902.046437,277.023132,57.607338,-3.033019,4.404021,0.291231,0.167838,0.450000,0.060000
6902.130469,276.655518,57.546677,-3.018847,4.449995,0.292920,0.169310,0.450000,0.060000
6902.242067,276.161987,57.460857,-3.002599,4.517082,0.179704,0.102148,0.450000,0.030000
6902.331726,275.760223,57.392426,-2.994359,4.565753,0.154013,0.088728,0.450000,0.030000
6902.438214,275.278290,57.306683,-2.984932,4.620843,0.152381,0.088750,0.450000,0.030000
6902.549440,274.769653,57.211235,-2.975005,4.677069,0.153710,0.089692,0.450000,0.030000
6902.633607,274.381134,57.136311,-2.968461,4.719334,0.069884,0.040018,0.450000,0.000000
6902.739762,273.884979,57.047653,-2.967315,4.771855,0.004360,0.001772,0.450000,0.000000
6902.846119,273.382263,56.959003,-2.967264,4.822845,-0.000238,0.000079,0.450000,0.000000
6902.954559,272.863037,56.878407,-2.974537,4.866788,-0.149332,-0.088665,0.450000,-0.030000
6903.036322,272.467224,56.822475,-2.982050,4.904449,-0.158785,-0.093215,0.450000,-0.030000
6903.146582,271.927948,56.751431,-2.992413,4.954229,-0.161114,-0.094474,0.450000,-0.030000
6903.232927,271.501434,56.699238,-3.000603,4.992291,-0.161876,-0.095146,0.450000,-0.030000
6903.343865,270.948090,56.636776,-3.011221,5.041055,-0.163956,-0.098119,0.450000,-0.030000
6903.454788,270.394501,56.579964,-3.021743,5.035903,-0.162109,-0.085621,0.450000,-0.030000
6903.536737,269.986359,56.541805,-3.029471,5.030488,-0.161150,-0.093924,0.450000,-0.030000
6903.651298,269.413025,56.496727,-3.043177,5.015647,-0.270511,-0.167761,0.450000,-0.060000
6903.733621,269.000122,56.476547,-3.058238,5.054898,-0.312326,-0.177608,0.450000,-0.060000
6903.851759,268.405396,56.462914,-3.082914,5.042455,-0.424437,-0.256890,0.450000,-0.090000
6903.937060,267.975555,56.470062,-3.105718,5.057932,-0.465751,-0.274230,0.450000,-0.090000
6904.050402,267.405273,56.505424,3.139854,5.025183,-0.602317,-0.356622,0.450000,-0.120000
6904.133718,266.987091,56.548721,3.109427,5.076314,-0.620265,-0.376931,0.450000,-0.120000
6904.221207,266.549438,56.607571,3.076791,5.052263,-0.615497,-0.373761,0.450000,-0.120000
6904.335182,265.981506,56.705082,3.034209,5.062596,-0.605236,-0.374451,0.450000,-0.120000
6904.454784,265.387665,56.833744,2.989333,5.101335,-0.619046,-0.376243,0.450000,-0.120000
6904.544455,264.947327,56.939732,2.959982,4.993486,-0.455426,-0.297358,0.450000,-0.090000
6904.639714,264.475891,57.065186,2.931981,5.131313,-0.462339,-0.303864,0.450000,-0.090000
6904.735173,264.007751,57.196003,2.911053,5.041461,-0.328642,-0.181252,0.450000,-0.060000
6904.856326,263.421722,57.368534,2.887973,5.112558,-0.315770,-0.150773,0.450000,-0.060000
6904.949231,262.971802,57.509941,2.869755,5.047784,-0.300863,-0.155580,0.450000,-0.060000
6905.043900,262.518127,57.661514,2.851325,5.116815,-0.309716,-0.205656,0.450000,-0.060000
6905.139888,262.058594,57.824612,2.832795,5.042774,-0.298347,-0.202927,0.450000,-0.060000
6905.236601,261.597656,57.982777,2.824110,5.127214,-0.038481,-0.020458,0.450000,-0.000000
6905.347207,261.061310,58.160141,2.822536,5.074058,-0.001210,-0.042183,0.450000,-0.000000
6905.442909,260.601379,58.307880,2.825293,5.025338,0.111337,0.026322,0.450000,0.030000
6905.538190,260.143188,58.446362,2.833630,5.109160,0.152308,0.094605,0.450000,0.030000
6905.631437,259.677582,58.580818,2.842028,5.169582,0.159312,0.037327,0.450000,0.030000
6905.748745,259.102081,58.741791,2.853366,5.037468,0.150580,0.041933,0.450000,0.030000
6905.837984,258.668152,58.858978,2.862758,5.030509,0.148195,0.136298,0.450000,0.030000
6905.927895,258.230347,58.972332,2.870902,5.002035,0.150066,0.038628,0.450000,0.030000
6906.045170,257.648712,59.116856,2.882781,5.091851,0.152797,0.109948,0.450000,0.030000
6906.136971,257.195160,59.224751,2.891712,5.051890,0.150314,0.085709,0.450000,0.030000
6906.227897,256.747131,59.320892,2.905121,5.011752,0.268659,0.183670,0.450000,0.060000
6906.350137,256.130981,59.435715,2.928344,5.176862,0.306634,0.234538,0.450000,0.060000
6906.437370,255.687881,59.509182,2.945529,5.117239,0.297700,0.249132,0.450000,0.060000
6906.553832,255.102188,59.594597,2.968021,5.039088,0.291945,0.140912,0.450000,0.060000
6906.643143,254.656906,59.650494,2.985323,5.009795,0.293468,0.136003,0.450000,0.060000
6906.734840,254.195465,59.699566,3.003061,5.178219,0.315119,0.176668,0.450000,0.060000
6906.852346,253.594284,59.751293,3.026071,5.083714,0.296820,0.207083,0.450000,0.060000
6906.939126,253.157806,59.780697,3.042812,5.008785,0.290851,0.182164,0.450000,0.060000
6907.053764,252.569763,59.807304,3.064576,5.156624,0.313027,0.158061,0.450000,0.060000
6907.138395,252.136902,59.819084,3.080815,5.078097,0.299123,0.204375,0.450000,0.060000
6907.225047,251.698212,59.824295,3.097568,5.047546,0.295740,0.203842,0.450000,0.060000
6907.334622,251.145096,59.820332,3.118793,5.147443,0.309819,0.200695,0.450000,0.060000
6907.445950,250.571472,59.803032,3.140020,5.105376,0.301696,0.204368,0.450000,0.060000
6907.530570,250.143295,59.782890,-3.126856,5.036843,0.294216,0.182875,0.450000,0.060000
6907.640720,249.584427,59.745651,-3.105284,5.227708,0.321857,0.202241,0.450000,0.060000
6907.750794,249.022736,59.697163,-3.082547,5.086461,0.294232,0.208156,0.450000,0.060000
6907.834942,248.594742,59.651272,-3.065579,5.162512,0.308903,0.162377,0.450000,0.060000
6907.945614,248.029327,59.577820,-3.045403,5.109876,0.305308,0.138657,0.450000,0.060000
6908.055755,247.477585,59.495861,-3.024031,5.033666,0.294945,0.145608,0.450000,0.060000
6908.135364,247.082748,59.430077,-3.008142,5.097990,0.303038,0.195985,0.450000,0.060000
6908.240049,246.543594,59.328655,-2.987427,5.233929,0.312550,0.200033,0.450000,0.060000
6908.346390,246.008026,59.217773,-2.966783,5.108351,0.299240,0.196543,0.400000,0.060000
6908.455096,245.470032,59.094761,-2.945186,5.182645,0.308010,0.204704,0.400000,0.060000
6908.539628,245.049835,58.990032,-2.927837,5.082801,0.296251,0.208202,0.350000,0.060000
6908.627655,244.618057,58.874081,-2.910429,5.125900,0.304129,0.176254,0.350000,0.060000
6908.748218,244.033173,58.703548,-2.887153,5.023233,0.302911,0.191880,0.300000,0.060000
6908.851242,243.540009,58.546886,-2.867568,5.000931,0.309756,0.190290,0.300000,0.060000
6908.955910,243.041809,58.387680,-2.854635,4.973422,0.170185,0.099896,0.300000,0.030000
6909.055178,242.576843,58.235920,-2.845138,4.880716,0.159457,0.093767,0.300000,0.030000
6909.131839,242.225479,58.118103,-2.838026,4.794473,0.156696,0.092046,0.300000,0.030000
6909.236844,241.755997,57.956253,-2.828483,4.672861,0.153813,0.089910,0.300000,0.030000
6909.349205,241.268570,57.782768,-2.818517,4.545527,0.150882,0.087673,0.300000,0.030000
6909.455879,240.814880,57.632683,-2.819990,4.423525,-0.118351,-0.071675,0.300000,-0.030000
6909.532171,240.495300,57.535156,-2.826101,4.343790,-0.142523,-0.082819,0.300000,-0.030000
6909.633479,240.078537,57.412060,-2.834487,4.242783,-0.144180,-0.082241,0.300000,-0.030000
6909.738069,239.655685,57.299873,-2.848715,4.131085,-0.269517,-0.155182,0.300000,-0.060000
6909.838962,239.254959,57.203217,-2.864449,4.039509,-0.273083,-0.155213,0.300000,-0.060000
6909.944688,238.842819,57.111107,-2.880681,3.948119,-0.268602,-0.152062,0.300000,-0.060000
6910.048618,238.445282,57.029003,-2.896310,3.862659,-0.263729,-0.148705,0.300000,-0.060000
6910.152061,238.056946,56.955082,-2.911558,3.779538,-0.258666,-0.145521,0.300000,-0.060000
6910.231041,237.765366,56.903656,-2.922997,3.716460,-0.254473,-0.144350,0.300000,-0.060000
6910.338473,237.375717,56.840298,-2.938294,3.631810,-0.249180,-0.141847,0.300000,-0.060000
6910.442163,237.006226,56.785915,-2.952780,3.573876,-0.245962,-0.139463,0.350000,-0.060000
6910.544869,236.643875,56.737953,-2.966951,3.542098,-0.244042,-0.138147,0.400000,-0.060000
6910.651974,236.266434,56.693569,-2.981666,3.546442,-0.244621,-0.136895,0.400000,-0.060000
6910.756561,235.896423,56.655453,-2.996068,3.564151,-0.245347,-0.137387,0.450000,-0.060000
6910.834591,235.617508,56.630268,-3.006902,3.601905,-0.247203,-0.140230,0.450000,-0.060000
6910.946832,235.208466,56.598770,-3.022725,3.698182,-0.252885,-0.141847,0.500000,-0.060000
6911.051634,234.814636,56.574451,-3.037897,3.815163,-0.259652,-0.146178,0.500000,-0.060000
6911.132929,234.499817,56.559242,-3.049991,3.922129,-0.265136,-0.150874,0.550000,-0.060000
6911.236920,234.082443,56.544773,-3.065971,4.088077,-0.274345,-0.156501,0.550000,-0.060000
6911.340837,233.647598,56.536579,-3.082566,4.258226,-0.283188,-0.162444,0.550000,-0.060000
6911.444331,233.196854,56.535454,-3.099710,4.427865,-0.291720,-0.168360,0.550000,-0.060000
6911.553205,232.703781,56.542812,-3.118405,4.605930,-0.300366,-0.174528,0.550000,-0.060000
6911.635909,232.315872,56.554867,-3.133071,4.757618,-0.307401,-0.179717,0.600000,-0.060000
6911.746999,231.773651,56.580891,3.129683,4.987638,-0.317743,-0.187537,0.600000,-0.060000
6911.831528,231.344315,56.609085,3.113523,5.153594,-0.327940,-0.197368,0.600000,-0.060000
6911.941040,230.789383,56.656509,3.088839,5.163167,-0.411182,-0.301174,0.600000,-0.090000
6912.052657,230.224854,56.729351,3.059211,5.067142,-0.439477,-0.290387,0.600000,-0.090000
6912.135513,229.809952,56.793846,3.035759,5.067725,-0.440883,-0.276359,0.600000,-0.090000
6912.245912,229.256226,56.895443,3.003872,5.133268,-0.445551,-0.279795,0.600000,-0.090000
6912.341778,228.765228,57.001022,2.975656,5.284901,-0.454603,-0.307184,0.600000,-0.090000
6912.452363,228.189514,57.142845,2.942508,5.442577,-0.464168,-0.313280,0.600000,-0.090000
6912.536986,227.739410,57.267715,2.916667,5.573047,-0.470895,-0.300224,0.600000,-0.090000
6912.651583,227.115585,57.450253,2.887728,5.771060,-0.339904,-0.220066,0.600000,-0.060000
6912.736798,226.639343,57.598709,2.868483,5.926931,-0.330963,-0.235040,0.600000,-0.060000
6912.849210,225.994736,57.814800,2.843116,6.148090,-0.335355,-0.238550,0.600000,-0.060000
